id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4202,85515,Manhattan,Harlem,40.815022,-73.982091,Entire home/apt,199.44,1,21,2024-04-21,0.44,1,118
4203,91148,Manhattan,Hell Kitchen,40.763124,-73.996043,Private room,135.62,30,14,2023-08-31,4.89,10,176
4204,56472,Bronx,Fordham,40.924455,-73.916705,Entire home/apt,169.77,30,5,2024-07-15,3.14,2,167
4205,41024,Manhattan,Lower East Side,40.782549,-73.990746,Shared room,97.51,1,11,2023-07-07,0.36,1,334
4206,25299,Brooklyn,Bushwick,40.591299,-73.961743,Entire home/apt,120.36,5,22,2024-08-05,1.28,10,278
4207,17354,Brooklyn,Greenpoint,40.621933,-73.985698,Entire home/apt,181.52,30,18,2024-06-30,0.34,1,347
4208,13472,Brooklyn,Greenpoint,40.798566,-73.918706,Private room,215.18,30,18,2024-06-30,1.2,1,252
4209,57980,Manhattan,Lower East Side,40.801729,-73.954707,Private room,150.55,30,15,2024-08-03,0.68,1,190
4210,92896,Manhattan,Lower East Side,40.781083,-73.979994,Private room,126.33,7,17,2023-08-27,0.68,2,230
4211,43870,Manhattan,Hell Kitchen,40.788079,-73.967831,Shared room,98.61,14,58,2024-05-29,1.51,1,346
4212,71666,Brooklyn,Bushwick,40.644072,-73.936409,Shared room,73.28,7,16,2024-07-25,0.44,1,149
4213,70989,Brooklyn,Bushwick,40.63582,-73.954487,Entire home/apt,159.98,7,11,2024-08-04,0.78,5,333
4214,4216,Manhattan,Midtown,40.776394,-73.996577,Entire home/apt,352.13,2,36,2024-05-26,3.89,1,16
4215,61220,Brooklyn,Williamsburg,40.537131,-74.000544,Entire home/apt,168.33,7,39,2024-08-29,2.11,1,310
4216,6074,Queens,Flushing,40.872528,-73.819675,Entire home/apt,192.01,7,20,2024-08-09,0.73,1,312
4217,91780,Manhattan,Tribeca,40.798619,-74.013689,Private room,154.11,1,28,2024-09-01,0.39,1,315
4218,75828,Brooklyn,Crown Heights,40.617703,-74.025469,Shared room,65.48,3,17,2024-08-28,1.61,1,157
4219,92492,Brooklyn,Crown Heights,40.666062,-73.798883,Private room,70.86,7,20,2021-09-28,2.47,1,284
4220,13100,Manhattan,Midtown,40.792305,-73.937288,Entire home/apt,207.36,7,21,2024-05-17,2.96,1,102
4221,86554,Manhattan,Lower East Side,40.778011,-73.943903,Entire home/apt,420.38,14,49,2024-01-11,1.25,5,339
4222,39542,Brooklyn,Greenpoint,40.802595,-73.950762,Private room,93.0,3,24,2024-01-05,1.09,1,95
4223,96235,Queens,Jamaica,40.685059,-73.900325,Private room,80.7,30,38,2023-08-16,1.91,2,335
4224,83942,Queens,Jamaica,40.703475,-73.788348,Entire home/apt,127.39,7,13,2024-08-13,0.29,1,268
4225,36266,Brooklyn,Greenpoint,40.800057,-74.021898,Shared room,77.36,30,15,2024-04-20,2.87,2,9
4226,52703,Brooklyn,Bushwick,40.68178,-74.053058,Shared room,42.35,3,0,,0.0,1,351
4227,73348,Manhattan,Midtown,40.774565,-73.964972,Entire home/apt,272.79,14,14,2024-06-24,1.39,1,221
4228,96194,Brooklyn,Bushwick,40.708955,-73.908859,Shared room,73.95,14,41,2024-04-11,1.34,1,197
4229,36957,Brooklyn,Bed-Stuy,40.702044,-73.909375,Entire home/apt,306.95,3,17,2024-06-21,0.56,1,120
4230,13770,Manhattan,Upper East Side,40.784015,-73.992157,Private room,116.78,14,15,2024-07-27,0.05,1,190
4231,84000,Brooklyn,Williamsburg,40.567101,-73.977001,Entire home/apt,420.47,7,0,,0.0,1,337
4232,25964,Brooklyn,Williamsburg,40.670123,-73.868964,Entire home/apt,217.63,2,15,2024-02-13,0.04,1,214
4233,25335,Manhattan,Midtown,40.781088,-73.975131,Shared room,53.37,7,3,2024-08-25,0.3,1,227
4234,36668,Bronx,Mott Haven,40.864076,-73.878301,Entire home/apt,126.11,2,6,2023-07-23,1.18,1,176
4235,13061,Manhattan,Midtown,40.799311,-73.931613,Private room,123.55,30,33,2024-08-04,4.22,3,133
4236,22745,Manhattan,Harlem,40.826916,-73.969259,Entire home/apt,342.61,7,74,2024-03-14,0.1,1,143
4237,57066,Manhattan,Harlem,40.789838,-73.939623,Entire home/apt,283.11,14,36,2023-12-24,1.3,5,11
4238,39308,Queens,Astoria,40.716203,-73.740565,Entire home/apt,148.34,2,13,2024-08-19,0.6,1,251
4239,51534,Brooklyn,Crown Heights,40.61009,-73.96285,Entire home/apt,133.33,7,17,2023-07-09,1.66,1,169
4240,68586,Manhattan,Midtown,40.806222,-73.985564,Private room,213.97,14,11,2024-06-14,4.58,1,284
4241,23201,Brooklyn,Bed-Stuy,40.670517,-74.038653,Entire home/apt,120.91,5,27,2021-11-07,0.47,1,309
4242,85551,Manhattan,Harlem,40.823215,-73.945939,Private room,92.42,5,39,2024-08-20,4.68,1,346
4243,27260,Queens,Jamaica,40.743248,-73.754299,Private room,83.4,3,6,2024-01-18,3.07,1,85
4244,51065,Brooklyn,Crown Heights,40.701954,-73.861141,Private room,182.27,1,4,2024-08-01,1.4,1,275
4245,59899,Brooklyn,Park Slope,40.647072,-73.900264,Entire home/apt,166.74,5,10,2024-06-01,2.13,1,250
4246,45144,Bronx,South Bronx,40.898671,-73.804034,Shared room,40.5,5,33,2024-05-19,3.0,10,288
4247,53252,Manhattan,Hell Kitchen,40.737913,-73.983185,Entire home/apt,442.44,30,4,2024-05-31,2.44,3,198
4248,23128,Manhattan,Hell Kitchen,40.762717,-73.968208,Entire home/apt,398.95,7,7,2024-06-19,0.59,1,227
4249,50501,Brooklyn,Greenpoint,40.557238,-74.066937,Entire home/apt,169.53,1,22,2023-12-14,2.51,1,115
4250,93323,Bronx,Riverdale,40.953305,-73.833916,Entire home/apt,70.32,7,13,2023-10-29,0.56,1,344
4251,34823,Manhattan,Chelsea,40.78552,-73.963927,Entire home/apt,119.1,7,37,2024-06-20,3.03,1,288
4252,39213,Manhattan,Harlem,40.786027,-73.951253,Private room,129.63,30,18,2024-05-06,0.44,1,41
4253,56932,Manhattan,Lower East Side,40.770451,-73.967468,Entire home/apt,461.37,3,3,2024-05-26,1.27,1,339
4254,90438,Brooklyn,Williamsburg,40.691845,-74.007011,Entire home/apt,122.47,7,6,2024-03-23,1.77,1,225
4255,51016,Manhattan,Upper East Side,40.80864,-73.980114,Private room,190.55,7,23,2024-08-03,0.83,1,314
4256,6962,Brooklyn,Park Slope,40.739245,-73.937305,Entire home/apt,131.29,3,23,2023-11-12,2.29,1,186
4257,78765,Staten Island,New Dorp,40.661179,-74.191855,Entire home/apt,103.5,7,1,2023-11-19,3.89,1,24
4258,79987,Brooklyn,Park Slope,40.613114,-73.998542,Entire home/apt,254.83,1,31,2024-03-25,0.31,1,107
4259,19468,Manhattan,Midtown,40.785766,-73.940371,Private room,110.61,30,15,2023-12-30,0.05,1,222
4260,68614,Brooklyn,Park Slope,40.773786,-74.082798,Entire home/apt,205.55,30,9,2022-06-21,1.48,1,142
4261,26219,Manhattan,Lower East Side,40.788094,-74.035459,Entire home/apt,243.94,3,10,2023-05-30,1.38,1,76
4262,81101,Queens,Forest Hills,40.791803,-73.705446,Entire home/apt,190.92,14,20,2024-03-15,0.63,1,40
4263,25236,Brooklyn,Greenpoint,40.675785,-73.939161,Private room,105.48,5,16,2024-04-26,2.31,1,335
4264,31859,Manhattan,Hell Kitchen,40.784573,-73.986889,Private room,147.29,7,1,2024-04-17,2.62,1,221
4265,21041,Brooklyn,Crown Heights,40.704102,-73.958084,Private room,179.05,30,27,2024-05-11,0.61,1,209
4266,12413,Brooklyn,Greenpoint,40.734018,-73.951018,Entire home/apt,250.24,1,44,2024-05-07,1.72,1,351
4267,43813,Brooklyn,Park Slope,40.626539,-74.036352,Entire home/apt,145.67,2,24,2024-01-08,1.54,1,118
4268,92102,Manhattan,Upper East Side,40.745819,-73.94495,Entire home/apt,278.28,3,27,2022-04-14,0.63,1,56
4269,33711,Queens,Flushing,40.691577,-73.767814,Entire home/apt,139.69,3,28,2024-08-24,5.22,1,256
4270,24270,Bronx,Riverdale,40.933961,-73.89294,Entire home/apt,112.35,7,60,2024-07-16,0.64,1,332
4271,58517,Brooklyn,Crown Heights,40.640551,-73.95213,Entire home/apt,527.05,7,4,2024-07-21,1.45,1,199
4272,88485,Bronx,Mott Haven,40.846272,-73.770422,Private room,63.1,3,24,2023-10-15,0.72,2,43
4273,62881,Manhattan,Lower East Side,40.814416,-73.958782,Private room,63.78,30,27,2024-05-27,0.02,1,240
4274,46987,Brooklyn,Bushwick,40.765165,-73.954893,Entire home/apt,154.53,7,10,2024-04-20,0.14,1,249
4275,12138,Brooklyn,Bushwick,40.69615,-73.962291,Private room,44.32,7,7,2024-05-11,0.4,1,333
4276,56324,Brooklyn,Bed-Stuy,40.600778,-73.871968,Entire home/apt,168.27,30,21,2023-09-22,2.51,1,79
4277,97898,Brooklyn,Bushwick,40.710102,-73.943116,Entire home/apt,86.71,14,7,2024-04-30,0.88,2,49
4278,38682,Manhattan,Tribeca,40.783051,-74.001324,Private room,101.61,1,9,2024-02-16,1.33,2,274
4279,67825,Manhattan,Harlem,40.76355,-73.964477,Entire home/apt,156.75,1,17,2024-08-29,4.32,1,73
4280,4629,Manhattan,Midtown,40.772518,-73.975554,Entire home/apt,335.84,1,26,2024-02-24,0.24,1,190
4281,52333,Manhattan,Harlem,40.781007,-73.984849,Entire home/apt,288.06,30,42,2024-07-14,2.97,1,222
4282,29779,Brooklyn,Greenpoint,40.620125,-74.040941,Shared room,60.96,5,7,2023-09-05,0.72,1,129
4283,11911,Manhattan,Midtown,40.78017,-73.958828,Private room,138.1,3,9,2023-12-26,0.62,1,145
4284,69203,Manhattan,Upper East Side,40.750227,-73.971681,Entire home/apt,164.88,3,1,2024-08-12,1.47,2,141
4285,60099,Brooklyn,Park Slope,40.695069,-74.003575,Private room,117.89,7,16,2024-08-13,3.43,2,151
4286,15531,Brooklyn,Williamsburg,40.763529,-73.967343,Private room,207.11,7,6,2024-07-01,0.64,1,317
4287,94033,Queens,Flushing,40.720099,-73.807802,Private room,84.8,14,9,2024-08-08,2.15,1,65
4288,7588,Brooklyn,Crown Heights,40.571954,-73.883675,Private room,80.96,30,21,2024-01-03,0.03,3,23
4289,90067,Manhattan,Hell Kitchen,40.76399,-73.97593,Entire home/apt,162.67,3,17,2022-07-15,1.46,20,183
4290,27832,Queens,Flushing,40.776013,-73.678028,Entire home/apt,100.14,7,5,2024-02-23,1.49,1,256
4291,97063,Brooklyn,Greenpoint,40.613404,-73.970989,Entire home/apt,230.15,1,15,2024-07-12,1.22,1,45
4292,15838,Manhattan,Harlem,40.810748,-73.961926,Private room,221.2,2,28,2024-04-05,4.17,1,116
4293,30631,Brooklyn,Bed-Stuy,40.71847,-74.007268,Private room,106.56,5,16,2023-11-12,4.19,2,74
4294,46787,Bronx,Fordham,40.82584,-73.873192,Private room,74.91,1,24,2023-01-21,0.63,1,14
4295,56846,Manhattan,Lower East Side,40.765942,-74.004691,Shared room,107.5,1,9,2024-09-01,0.91,1,285
4296,57832,Manhattan,Hell Kitchen,40.77289,-73.944114,Shared room,99.19,7,12,2024-04-21,2.36,2,233
4297,12870,Manhattan,Chelsea,40.784283,-73.943714,Private room,110.66,14,5,2024-05-16,2.79,1,344
4298,56007,Manhattan,Upper East Side,40.78668,-73.986494,Private room,154.37,5,24,2024-05-28,0.81,3,322
4299,77179,Brooklyn,Greenpoint,40.754857,-73.93146,Shared room,38.46,14,17,2024-04-28,0.64,1,256
4300,45380,Brooklyn,Williamsburg,40.73591,-74.0083,Entire home/apt,193.34,2,13,2024-05-31,2.58,1,151
4301,4364,Manhattan,Chelsea,40.803875,-73.949822,Entire home/apt,328.75,2,12,2024-06-18,0.71,1,279
4302,35936,Bronx,Fordham,40.859288,-73.905146,Entire home/apt,212.94,14,23,2024-08-11,0.78,1,103
4303,17057,Queens,Jamaica,40.724519,-73.745997,Private room,42.64,30,12,2024-04-30,0.22,1,130
4304,15848,Brooklyn,Bed-Stuy,40.692274,-73.908135,Entire home/apt,232.78,7,17,2023-10-28,1.17,1,56
4305,42525,Queens,Jamaica,40.80918,-73.846776,Private room,130.21,14,39,2024-08-13,0.59,1,326
4306,48100,Manhattan,Midtown,40.759998,-73.971951,Entire home/apt,390.14,14,23,2024-01-04,1.34,1,277
4307,34742,Brooklyn,Crown Heights,40.658415,-73.897049,Entire home/apt,267.92,14,9,2024-07-07,0.89,2,118
4308,63945,Brooklyn,Bed-Stuy,40.61373,-73.882977,Private room,121.44,5,27,2024-06-07,2.07,1,266
4309,35902,Queens,Long Island City,40.836489,-73.794876,Entire home/apt,242.05,14,14,2022-06-27,0.49,1,81
4310,50777,Queens,Flushing,40.733059,-73.856304,Entire home/apt,93.21,1,35,2024-02-12,0.28,1,224
4311,54505,Manhattan,Midtown,40.772247,-73.979367,Entire home/apt,165.44,1,21,2024-01-17,1.82,10,106
4312,64015,Bronx,South Bronx,40.916947,-73.868394,Entire home/apt,108.52,3,49,2024-03-19,0.73,1,104
4313,51682,Manhattan,Midtown,40.756657,-73.966093,Private room,60.66,1,19,2024-06-23,1.24,2,65
4314,24991,Queens,Forest Hills,40.794303,-73.796933,Entire home/apt,235.58,2,6,2024-02-12,4.25,1,214
4315,12588,Staten Island,Stapleton,40.652961,-74.1191,Private room,80.82,2,1,2024-05-14,0.99,1,8
4316,1058,Manhattan,Lower East Side,40.762117,-73.982229,Entire home/apt,242.17,14,14,2023-10-16,0.25,1,19
4317,84214,Brooklyn,Greenpoint,40.691774,-74.044171,Private room,82.77,5,34,2024-04-02,0.83,2,109
4318,60512,Manhattan,Chelsea,40.789827,-74.006432,Entire home/apt,279.79,14,11,2023-12-11,0.98,1,238
4319,54964,Brooklyn,Crown Heights,40.739606,-73.889764,Private room,98.02,1,8,2023-09-28,2.18,3,264
4320,76894,Brooklyn,Greenpoint,40.708487,-73.984753,Private room,101.01,1,28,2023-10-28,0.33,1,188
4321,83584,Brooklyn,Crown Heights,40.688412,-73.975003,Entire home/apt,240.04,30,7,2024-06-01,0.64,5,60
4322,92476,Bronx,Mott Haven,40.793259,-73.881737,Shared room,28.56,1,44,2024-06-11,0.08,1,251
4323,31544,Brooklyn,Crown Heights,40.720096,-73.941571,Private room,140.0,2,21,2023-09-02,1.82,1,127
4324,55243,Brooklyn,Williamsburg,40.765243,-73.898253,Entire home/apt,229.49,2,47,2024-08-05,2.04,1,352
4325,38286,Queens,Jamaica,40.780895,-73.923614,Entire home/apt,112.96,7,32,2024-07-05,0.92,2,235
4326,91145,Bronx,Mott Haven,40.830542,-73.918019,Shared room,52.2,30,20,2024-08-09,1.16,2,149
4327,13776,Manhattan,Harlem,40.77944,-73.985066,Private room,83.64,3,11,2024-08-25,2.08,1,179
4328,59977,Staten Island,New Dorp,40.56062,-74.107753,Entire home/apt,95.61,1,7,2024-03-13,0.47,1,332
4329,34968,Manhattan,Hell Kitchen,40.792605,-73.951058,Entire home/apt,424.0,7,9,2023-07-14,1.4,1,169
4330,76761,Queens,Forest Hills,40.600145,-73.790262,Private room,53.92,5,3,2024-08-08,4.98,3,13
4331,53773,Manhattan,Tribeca,40.802434,-73.941074,Private room,162.98,1,6,2023-11-21,1.61,1,124
4332,50850,Manhattan,Tribeca,40.752138,-73.97823,Private room,178.96,14,1,2024-06-08,0.12,3,105
4333,76237,Brooklyn,Bushwick,40.740254,-73.955737,Entire home/apt,136.09,1,15,2024-03-12,0.51,1,234
4334,68133,Brooklyn,Park Slope,40.623575,-74.0372,Private room,93.26,7,33,2023-12-17,1.1,1,14
4335,39553,Manhattan,Midtown,40.764126,-74.004978,Entire home/apt,270.52,3,13,2024-01-23,0.11,1,32
4336,32297,Manhattan,Chelsea,40.784269,-73.953274,Entire home/apt,230.96,5,22,2024-08-06,1.69,1,262
4337,47945,Brooklyn,Bed-Stuy,40.602542,-73.928736,Private room,241.05,30,14,2024-08-10,1.59,1,301
4338,97357,Bronx,South Bronx,40.887064,-73.864935,Hotel room,60.13,5,26,2023-05-26,3.14,1,40
4339,37584,Manhattan,Upper East Side,40.750886,-73.963476,Entire home/apt,430.49,5,21,2024-08-18,1.04,1,243
4340,32229,Manhattan,Chelsea,40.782007,-73.97433,Entire home/apt,246.13,2,5,2024-07-19,1.77,5,52
4341,85157,Brooklyn,Park Slope,40.64539,-73.938993,Private room,62.16,3,30,2024-05-21,0.3,1,55
4342,13899,Manhattan,Midtown,40.793296,-73.923387,Private room,150.05,30,7,2023-10-28,0.0,1,68
4343,95057,Queens,Jamaica,40.737187,-73.674009,Private room,93.35,1,76,2024-03-19,0.28,1,281
4344,57509,Queens,Forest Hills,40.75682,-73.802862,Private room,104.05,3,34,2024-04-02,0.1,1,257
4345,79700,Brooklyn,Williamsburg,40.687113,-74.017504,Entire home/apt,358.67,30,19,2024-02-03,0.84,1,305
4346,62763,Manhattan,Midtown,40.789217,-74.011041,Hotel room,701.61,3,10,2023-11-15,0.95,1,124
4347,13106,Queens,Astoria,40.659187,-73.786113,Private room,79.59,30,9,2024-07-16,1.55,1,256
4348,26513,Brooklyn,Bushwick,40.749839,-73.858363,Private room,73.63,3,24,2024-08-29,0.23,1,67
4349,74868,Queens,Astoria,40.709276,-73.782443,Private room,86.3,30,29,2024-08-08,0.36,1,105
4350,51790,Brooklyn,Greenpoint,40.737262,-74.02397,Private room,86.3,3,15,2024-07-31,2.4,1,57
4351,75659,Queens,Flushing,40.76058,-73.861131,Entire home/apt,208.55,3,17,2024-08-25,1.29,1,57
4352,94636,Brooklyn,Crown Heights,40.66789,-73.971741,Entire home/apt,114.28,2,20,2023-12-29,0.04,1,137
4353,55554,Brooklyn,Williamsburg,40.704321,-73.911182,Private room,247.57,7,25,2023-08-09,2.83,1,142
4354,62698,Bronx,Mott Haven,40.889354,-73.84739,Entire home/apt,153.23,3,12,2024-01-22,1.49,3,273
4355,58722,Brooklyn,Crown Heights,40.688499,-73.832959,Entire home/apt,97.89,1,4,2024-07-26,0.31,1,237
4356,26004,Brooklyn,Park Slope,40.586738,-73.842463,Private room,72.29,3,5,2024-03-18,0.44,1,190
4357,56259,Manhattan,Lower East Side,40.777304,-73.959782,Private room,199.59,5,8,2024-04-22,1.21,1,139
4358,40202,Brooklyn,Bed-Stuy,40.65866,-73.986352,Entire home/apt,307.36,14,31,2023-10-29,1.23,1,199
4359,10060,Brooklyn,Park Slope,40.707275,-73.881672,Private room,57.71,5,6,2023-04-07,2.45,1,169
4360,45926,Manhattan,Hell Kitchen,40.79256,-73.982042,Private room,191.53,5,5,2024-01-01,0.67,1,64
4361,79397,Manhattan,Chelsea,40.855327,-73.947229,Private room,66.08,5,22,2024-04-25,1.2,1,162
4362,9912,Brooklyn,Park Slope,40.734201,-73.965378,Private room,92.63,3,19,2024-04-26,1.31,1,325
4363,70022,Queens,Astoria,40.678187,-73.817287,Entire home/apt,224.67,5,27,2023-11-10,1.23,1,246
4364,58135,Brooklyn,Park Slope,40.743084,-74.003636,Entire home/apt,153.99,2,32,2024-08-09,0.11,1,45
4365,93854,Manhattan,Tribeca,40.761736,-73.960409,Entire home/apt,157.62,3,30,2024-08-03,0.79,20,143
4366,56799,Brooklyn,Williamsburg,40.697352,-73.990419,Entire home/apt,203.56,30,34,2024-06-18,0.62,1,54
4367,96236,Manhattan,Lower East Side,40.761276,-73.942442,Private room,113.06,7,19,2023-12-29,7.4,1,268
4368,19149,Brooklyn,Park Slope,40.69962,-74.026012,Private room,123.49,5,7,2024-08-20,0.94,1,358
4369,81756,Manhattan,Lower East Side,40.757227,-73.97843,Private room,101.06,3,12,2024-06-18,0.86,1,115
4370,20944,Manhattan,Midtown,40.797757,-73.9593,Private room,105.72,30,22,2024-06-24,0.99,1,129
4371,16098,Manhattan,Lower East Side,40.805734,-74.001007,Private room,64.16,2,18,2024-05-05,3.78,1,304
4372,72035,Manhattan,Lower East Side,40.787577,-73.942682,Entire home/apt,308.26,1,9,2024-05-12,1.42,3,323
4373,78202,Manhattan,Tribeca,40.809756,-73.964022,Entire home/apt,270.05,3,20,2024-01-20,0.74,1,339
4374,61824,Manhattan,Hell Kitchen,40.83006,-73.959014,Private room,89.52,7,8,2024-03-09,3.66,1,48
4375,82584,Brooklyn,Bushwick,40.740765,-73.941533,Entire home/apt,207.48,1,8,2023-07-10,3.99,1,135
4376,68514,Brooklyn,Williamsburg,40.631341,-73.996713,Entire home/apt,289.55,5,34,2024-07-28,0.46,1,181
4377,96111,Manhattan,Hell Kitchen,40.786732,-73.97543,Private room,132.1,3,40,2024-05-23,0.75,1,1
4378,42416,Queens,Flushing,40.586713,-73.876963,Entire home/apt,160.31,30,4,2024-06-02,5.09,1,118
4379,9468,Manhattan,Tribeca,40.776732,-73.956654,Private room,160.64,30,3,2024-08-11,1.17,1,358
4380,58441,Brooklyn,Bed-Stuy,40.677236,-73.948524,Entire home/apt,118.6,30,3,2024-07-31,0.85,1,81
4381,55183,Manhattan,Tribeca,40.763362,-73.970737,Entire home/apt,655.63,5,2,2024-06-20,0.33,1,173
4382,5408,Manhattan,Upper East Side,40.809482,-73.968088,Entire home/apt,238.56,30,25,2024-01-07,0.73,1,32
4383,38109,Brooklyn,Greenpoint,40.587761,-74.019291,Private room,124.81,1,2,2024-08-03,1.5,1,9
4384,66433,Brooklyn,Greenpoint,40.713527,-73.957659,Entire home/apt,261.17,2,18,2024-07-08,0.06,1,316
4385,22161,Queens,Forest Hills,40.722234,-73.843919,Private room,68.09,7,52,2024-02-11,0.13,1,102
4386,19295,Brooklyn,Crown Heights,40.708405,-73.962255,Private room,122.37,3,46,2024-03-22,0.01,20,81
4387,65620,Bronx,Riverdale,40.835469,-73.907361,Shared room,33.76,1,32,2024-08-13,0.37,1,364
4388,82082,Manhattan,Lower East Side,40.801534,-73.975623,Entire home/apt,163.35,14,38,2023-04-03,0.3,3,206
4389,30924,Manhattan,Hell Kitchen,40.795258,-73.995072,Entire home/apt,252.16,1,25,2024-08-04,2.85,3,179
4390,27286,Manhattan,Tribeca,40.817778,-73.945653,Private room,112.71,3,5,2024-08-21,0.31,2,120
4391,99515,Manhattan,Hell Kitchen,40.744904,-73.987239,Shared room,67.34,3,8,2024-06-28,1.62,1,358
4392,34515,Brooklyn,Park Slope,40.706858,-74.023384,Hotel room,85.47,30,12,2024-08-28,0.19,1,225
4393,6391,Brooklyn,Bushwick,40.670304,-73.918602,Entire home/apt,301.29,14,16,2024-08-27,1.35,1,51
4394,41841,Manhattan,Midtown,40.779405,-73.960423,Private room,273.31,5,4,2024-03-30,0.86,1,83
4395,55504,Bronx,Fordham,40.810134,-73.977009,Entire home/apt,160.89,3,27,2023-07-27,0.79,1,31
4396,75483,Queens,Astoria,40.806769,-73.716835,Entire home/apt,239.37,30,33,2024-06-01,2.91,1,125
4397,45642,Manhattan,Harlem,40.833173,-74.015344,Entire home/apt,250.91,30,29,2024-06-29,0.28,2,283
4398,50307,Manhattan,Chelsea,40.798117,-74.010574,Entire home/apt,223.29,3,6,2023-06-17,1.36,1,281
4399,45297,Manhattan,Lower East Side,40.81823,-73.961443,Entire home/apt,210.93,1,11,2024-08-21,2.59,50,109
4400,15028,Manhattan,Upper East Side,40.764061,-73.955596,Entire home/apt,372.63,5,19,2024-05-09,1.88,1,10
4401,29181,Manhattan,Harlem,40.772039,-73.965192,Private room,157.69,5,44,2024-07-11,6.14,1,234
4402,12169,Brooklyn,Bushwick,40.690558,-73.83955,Entire home/apt,186.16,30,17,2024-06-07,0.0,1,73
4403,78779,Manhattan,Hell Kitchen,40.819399,-73.983145,Private room,241.74,7,3,2024-05-29,3.24,1,61
4404,28721,Manhattan,Midtown,40.804262,-73.964103,Entire home/apt,338.64,14,74,2024-04-13,1.43,1,96
4405,18855,Staten Island,St. George,40.508866,-74.178049,Entire home/apt,70.93,7,11,2024-05-16,0.0,20,111
4406,9560,Brooklyn,Greenpoint,40.818369,-73.922729,Entire home/apt,146.22,7,27,2022-06-28,0.94,1,13
4407,74585,Bronx,South Bronx,40.894789,-73.875402,Entire home/apt,142.92,7,15,2024-08-28,2.19,1,136
4408,73051,Manhattan,Hell Kitchen,40.772301,-73.970655,Private room,218.44,5,18,2023-12-21,0.3,1,6
4409,28572,Manhattan,Midtown,40.777778,-74.001065,Entire home/apt,359.11,1,29,2024-08-23,1.7,3,22
4410,74385,Brooklyn,Williamsburg,40.618,-73.901727,Entire home/apt,410.04,7,2,2024-05-23,0.23,1,312
4411,97891,Manhattan,Hell Kitchen,40.775486,-73.970686,Entire home/apt,553.89,7,8,2024-07-23,2.44,1,192
4412,69311,Manhattan,Harlem,40.787798,-73.964939,Private room,171.78,14,8,2023-03-28,1.26,1,147
4413,61161,Brooklyn,Park Slope,40.746995,-74.010122,Private room,68.64,30,19,2024-01-15,0.05,1,56
4414,47881,Brooklyn,Bed-Stuy,40.712415,-73.898898,Entire home/apt,113.69,5,39,2024-05-13,0.14,1,309
4415,56294,Brooklyn,Bushwick,40.737351,-74.028975,Entire home/apt,164.44,2,22,2023-03-04,2.99,1,231
4416,39953,Brooklyn,Williamsburg,40.693489,-73.841235,Entire home/apt,259.51,1,17,2024-01-16,0.05,1,354
4417,14076,Brooklyn,Park Slope,40.672253,-73.91519,Private room,199.34,1,5,2023-03-05,0.53,1,37
4418,82185,Manhattan,Upper East Side,40.798708,-73.991709,Entire home/apt,340.34,1,5,2024-01-26,1.26,1,302
4419,17671,Manhattan,Lower East Side,40.819776,-73.96121,Private room,229.82,2,20,2024-08-18,0.36,1,243
